,Unnamed: 0,id,date,time,tweet,timezone,likes,user_id,username,replies,retweets,hashtags,retweet,user_rt,mentions,link,Key word
1,1,968050362350419968,2018-02-26,14:39:26,"@Swamy39 @news7tamil @Manikandan_mms @kamal_mathan CBSE பள்ளிகளில் #ஹிந்தி சொல்லித்தர படுகிறது ,அதை எவ்வாறு கேள்வி கேட்க முடியாதோ ,அதேபோல் தான் #IITMadras யிலும் ,மற்ற மொழி & இந்து வெறுப்பால் ஒன்னுமே இல்லாதே பிரச்னையை ஊத்தி பெரிதாக்குவது😬😬,#போலி தமிழ் ஆர்வலர்களால் #ஆங்கிலம் உபயோகிப்பதை தடுக்க முடியுமா ?🤔🤔",Sri Lanka Standard Time,1,952377578492317696,TamilParambarai,1,0,"#ஹ,#IITMadras,#ப,#ஆங",,None,"kamal_mathan,Manikandan_mms,news7tamil,Swamy39",https://twitter.com/TamilParambarai/status/968050362350419968,வெறுப்பால்
2,2,967912657230557184,2018-02-26,05:32:15,"இருளால் இருளை            நீக்க முடியாது, ஒளி மட்டுமே அதை           செய்ய முடியும். வெறுப்பால்                     வெறுப்பை                நீக்க முடியாது, அன்பு மட்டுமே அதை              செய்ய முடியும்.           மார்டின் லூதர் கிங்.இனிய காலை வணக்கம்.",Sri Lanka Standard Time,0,293966602,Jeniilangovan,0,0,,,None,,https://twitter.com/Jeniilangovan/status/967912657230557184,வெறுப்பால்
3,3,967486149336993797,2018-02-25,01:17:27,@HRajaBJP @Raja63757455 அவன் மீது உள்ள வெறுப்பால்...இதனை புறம் தள்ளி விட முடியுமா நண்பா,Sri Lanka Standard Time,0,943560244428451841,MSelladurai10,1,0,,,None,"Raja63757455,HRajaBJP",https://twitter.com/MSelladurai10/status/967486149336993797,வெறுப்பால்
4,4,967278712310743040,2018-02-24,11:33:10,"தி.க. பெரிதும் கையிலெடுத்த கடவுள் மறுப்பை வாக்கு அரசியலுக்குக் கையிலெடுக்காமல்..தமிழ்மொழி, தமிழருணர்வு,மாநில உரிமைபோன்றவற்றின் அடிப்படையிலையே திமுக வெற்றி பெற்றது..நாத்திக உணர்வின் மீதான தங்கள் வெறுப்பால் ஆன்மீகம் பேசினால் அரசியலில் வெல்லலாம் என தவறான வழிகாட்டலில் ரஜினி..",Sri Lanka Standard Time,5,26447612,mekalapugazh,3,2,,,None,,https://twitter.com/mekalapugazh/status/967278712310743040,வெறுப்பால்
5,5,966884136261533696,2018-02-23,09:25:16,"""நெருப்பை, நெருப்பால் அழிக்க முடியாது....அது நீரால் மட்டுமே முடியும்...வெறுப்பை, வெறுப்பால் நீக்க இயலாது...அன்பால் மட்டுமே முடியும்."" -மார்டின் லூதர் கிங்க்.",Sri Lanka Standard Time,0,883699947056398339,APPUAPP92116383,0,0,,,None,,https://twitter.com/APPUAPP92116383/status/966884136261533696,வெறுப்பால்
6,6,964149162760482817,2018-02-15,20:17:28,"🌹🌹உடல் நோய் வரலாம். மனநோய் வரக்கூடாது. கவலை, துன்பம், வெறுப்பால், மனம் வாடிவிட்டால் வாழ்வின் போக்கே மாறி விடும்🌹🌹",Sri Lanka Standard Time,6,912589167342710785,Geetha40705234,0,0,,,None,,https://twitter.com/Geetha40705234/status/964149162760482817,வெறுப்பால்
7,7,962299514747994112,2018-02-10,17:47:37,@kppradeepdr @SaffronDalit @santhobliss @girishs2 @MajorSimhan @ranganaathan @SuryahSG @serukku @itz_katti @sgurumurthy @sparjaga @maniangopi ஹிந்துக்கள் இவர்கள் பக்கம் என்றுமே இருந்ததில்லை. ஆங்கிலத்தில் Cuckold என்ற வார்த்தை உண்டு. சரியான தமிழ் பதம் தெரியவில்லை.இந்த நாத்திக கூட்டத்தினர் அனைவரும் Cucks. இதை வெறுப்பால் சொல்லவில்லை. உண்மையில் அந்த சொல்லுக்கு சரியான எடுத்துக்காட்டு இவர்கள் தான். தன்னகத்தே கொண்ட+++,Sri Lanka Standard Time,7,380278474,ananvaras,1,1,,,None,"maniangopi,sparjaga,sgurumurthy,itz_katti,serukku,SuryahSG,ranganaathan,MajorSimhan,girishs2,santhobliss,SaffronDalit,kppradeepdr",https://twitter.com/ananvaras/status/962299514747994112,வெறுப்பால்
8,8,962150060615086080,2018-02-10,07:53:44,"""நெருப்பை, நெருப்பால் அழிக்க முடியாது....அது நீரால் மட்டுமே முடியும்...வெறுப்பை, வெறுப்பால் நீக்க இயலாது...அன்பால் மட்டுமே முடியும்...",Sri Lanka Standard Time,0,908398400357359616,Karthi0701,0,0,,,None,,https://twitter.com/Karthi0701/status/962150060615086080,வெறுப்பால்
9,9,961960128084770818,2018-02-09,19:19:01,நெருப்பை நெருப்பால் அழிக்க முடியாது....!!அது நீரால் மட்டுமே முடியும்...!!!👍வெறுப்பை வெறுப்பால் நீக்க இயலாது...!!!அன்பால் மட்டுமே முடியும்...!!!☺இனிய மாலை வணக்கம்💐,Sri Lanka Standard Time,30,880043075158003713,Prema_Crazy,8,17,,,None,,https://twitter.com/Prema_Crazy/status/961960128084770818,வெறுப்பால்
10,10,961808437704192000,2018-02-09,09:16:15,வெறுப்பை வெறுப்பால் வெல்ல முடியாது. அன்பாலதான் வெல்ல முடியும்...,Sri Lanka Standard Time,0,960297649,jdeva77,0,0,,,None,,https://twitter.com/jdeva77/status/961808437704192000,வெறுப்பால்
11,11,961797566630313986,2018-02-09,08:33:03,"💞💞💞💞💞💞💞💞💞💞""நெருப்பை, நெருப்பால் அழிக்க முடியாது....அது நீரால் மட்டுமே முடியும்...வெறுப்பை, வெறுப்பால் நீக்க இயலாது...அன்பால் மட்டுமே முடியும்.""💞💞💞💞💞💞💞💞💞💞",Sri Lanka Standard Time,0,3060723126,arun_twitzz,0,0,,,None,,https://twitter.com/arun_twitzz/status/961797566630313986,வெறுப்பால்
12,12,961772263765766144,2018-02-09,06:52:31,"""நெருப்பை, நெருப்பால் அழிக்க முடியாது....அது நீரால் மட்டுமே முடியும்...வெறுப்பை, வெறுப்பால் நீக்க இயலாது...அன்பால் மட்டுமே முடியும்.""இனிய காலை 🌷 🌷 🌷",Sri Lanka Standard Time,1,3658487714,kavi_dolls,0,0,,,None,,https://twitter.com/kavi_dolls/status/961772263765766144,வெறுப்பால்
13,13,960867278412632070,2018-02-06,18:56:25,"""நெருப்பை, நெருப்பால் அழிக்க முடியாது....அது நீரால் மட்டுமே முடியும்...வெறுப்பை, வெறுப்பால் நீக்க இயலாது...அன்பால் மட்டுமே முடியும்."" -மார்டின் லூதர் கிங்க்.",Sri Lanka Standard Time,90,834811986735083522,Sureka5670,4,34,,,None,,https://twitter.com/Sureka5670/status/960867278412632070,வெறுப்பால்
